customer_id,gender,is_senior_citizen,partner,dependents,partner_dependents,phone_service,internet_service,contract_type,payment_type,monthly_charges,total_charges,churn,tenure,avg charges,Check,Start Date,is_female,has_churned,has_phone,has_internet,has_phone_and_internet,Contract Type,Phone Service,Internet Service
8388-FYNPZ,Male,0,No,No,0,1,1,0,Electronic check,56.75,245.15,No,4.32,56.75,TRUE,20210412,FALSE,FALSE,TRUE,TRUE,TRUE,Month-to-Month,One Line,DSL
8390-FESFV,Female,0,No,No,0,2,1,2,Bank transfer (automatic),84.5,"5,193.20",No,61.46,84.50,TRUE,20160712,TRUE,FALSE,TRUE,TRUE,TRUE,2 Year,Two or More Lines,DSL
8393-DLHGA,Male,0,No,Yes,2,1,2,0,Electronic check,95.9,"2,448.75",Yes,25.53,95.90,TRUE,20190712,FALSE,TRUE,TRUE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic
8393-JMVMB,Male,0,No,No,0,1,0,0,Mailed check,19.45,19.45,No,1.00,19.45,TRUE,20210712,FALSE,FALSE,TRUE,FALSE,FALSE,Month-to-Month,One Line,No Internet Service
8395-ETZKQ,Male,1,Yes,Yes,3,1,0,1,Bank transfer (automatic),19.5,"1,193.55",No,61.21,19.50,TRUE,20160712,FALSE,FALSE,TRUE,FALSE,FALSE,1 Year,One Line,No Internet Service
8397-MVTAZ,Male,0,Yes,No,1,2,2,0,Electronic check,100.05,"3,480.00",Yes,34.78,100.05,TRUE,20181012,FALSE,TRUE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
8398-TBIYD,Female,0,No,No,0,2,2,2,Bank transfer (automatic),84.7,"6,185.15",No,73.02,84.70,TRUE,20150712,TRUE,FALSE,TRUE,TRUE,TRUE,2 Year,Two or More Lines,Fiber Optic
8399-YNDCH,Male,1,No,No,0,1,1,0,Bank transfer (automatic),60.05,"1,236.15",Yes,20.59,60.05,TRUE,20191212,FALSE,TRUE,TRUE,TRUE,TRUE,Month-to-Month,One Line,DSL
8400-WZICQ,Female,0,Yes,Yes,3,1,1,0,Electronic check,55.7,"3,131.80",No,56.23,55.70,TRUE,20161212,TRUE,FALSE,TRUE,TRUE,TRUE,Month-to-Month,One Line,DSL
8401-EMUWF,Male,0,Yes,Yes,3,2,1,0,Bank transfer (automatic),69.4,"3,058.30",No,44.07,69.40,TRUE,20171212,FALSE,FALSE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,DSL
8402-EIVQS,Male,0,Yes,No,1,1,2,1,Credit card (automatic),100.9,"6,733.15",No,66.73,100.90,TRUE,20160212,FALSE,FALSE,TRUE,TRUE,TRUE,1 Year,One Line,Fiber Optic
8402-OOOHJ,Female,0,No,No,0,1,0,2,Mailed check,20.65,835.15,No,40.44,20.65,TRUE,20180412,TRUE,FALSE,TRUE,FALSE,FALSE,2 Year,One Line,No Internet Service
8404-FYDIB,Male,0,No,No,0,2,2,0,Credit card (automatic),86.65,"2,208.75",No,25.49,86.65,TRUE,20190712,FALSE,FALSE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
8404-GFGCZ,Male,0,Yes,No,1,2,1,0,Electronic check,65.6,250.10,No,3.81,65.60,TRUE,20210512,FALSE,FALSE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,DSL
8404-VIOMB,Female,0,No,No,0,0,1,2,Bank transfer (automatic),62.5,"4,136.40",No,66.18,62.50,TRUE,20160212,TRUE,FALSE,FALSE,TRUE,FALSE,2 Year,No Phone Service,DSL
8404-VLQFB,Female,0,Yes,Yes,3,2,0,0,Electronic check,25.25,394.85,No,15.64,25.25,TRUE,20200512,TRUE,FALSE,TRUE,FALSE,FALSE,Month-to-Month,Two or More Lines,No Internet Service
8405-IGQFX,Female,0,No,No,0,1,2,1,Credit card (automatic),90.05,"5,817.00",No,64.60,90.05,TRUE,20160412,TRUE,FALSE,TRUE,TRUE,TRUE,1 Year,One Line,Fiber Optic
8406-LNMHF,Male,1,Yes,No,1,1,2,1,Credit card (automatic),82.95,"4,903.15",No,59.11,82.95,TRUE,20160912,FALSE,FALSE,TRUE,TRUE,TRUE,1 Year,One Line,Fiber Optic
8409-WQJUX,Female,0,No,No,0,0,1,1,Electronic check,54.2,"1,423.15",No,26.26,54.20,TRUE,20190612,TRUE,FALSE,FALSE,TRUE,FALSE,1 Year,No Phone Service,DSL
8410-BGQXN,Male,0,No,No,0,1,0,0,Mailed check,19.4,93.40,No,4.81,19.40,TRUE,20210412,FALSE,FALSE,TRUE,FALSE,FALSE,Month-to-Month,One Line,No Internet Service
8413-VONUO,Male,0,No,No,0,1,2,0,Electronic check,95.65,167.30,Yes,1.75,95.65,TRUE,20210712,FALSE,TRUE,TRUE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic
8413-YNHNV,Male,0,No,No,0,2,1,2,Mailed check,90.65,"6,322.10",No,69.74,90.65,TRUE,20151112,FALSE,FALSE,TRUE,TRUE,TRUE,2 Year,Two or More Lines,DSL
8414-MYSHR,Male,1,No,No,0,1,2,0,Electronic check,91.4,449.75,Yes,4.92,91.40,TRUE,20210412,FALSE,TRUE,TRUE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic
8414-OOEEL,Male,0,No,Yes,2,1,1,2,Credit card (automatic),79.5,"5,196.10",No,65.36,79.50,TRUE,20160312,FALSE,FALSE,TRUE,TRUE,TRUE,2 Year,One Line,DSL
8417-FMLZI,Male,0,Yes,Yes,3,1,2,0,Credit card (automatic),83.55,477.55,Yes,5.72,83.55,TRUE,20210312,FALSE,TRUE,TRUE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic
8417-GSODA,Male,0,Yes,Yes,3,2,2,1,Bank transfer (automatic),92.2,"2,568.15",No,27.85,92.20,TRUE,20190512,FALSE,FALSE,TRUE,TRUE,TRUE,1 Year,Two or More Lines,Fiber Optic
8421-WZOOW,Female,1,Yes,Yes,3,1,2,0,Credit card (automatic),95.3,"5,567.45",No,58.42,95.30,TRUE,20161012,TRUE,FALSE,TRUE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic
8429-XIBUM,Male,0,No,No,0,2,2,0,Bank transfer (automatic),101.35,"2,317.10",Yes,22.86,101.35,TRUE,20191012,FALSE,TRUE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
8430-TWCBX,Female,0,Yes,No,1,1,0,1,Credit card (automatic),20.7,"1,032.05",No,49.86,20.70,TRUE,20170712,TRUE,FALSE,TRUE,FALSE,FALSE,1 Year,One Line,No Internet Service
8433-WPJTV,Female,1,Yes,Yes,3,2,2,1,Bank transfer (automatic),103.9,"6,767.10",No,65.13,103.90,TRUE,20160312,TRUE,FALSE,TRUE,TRUE,TRUE,1 Year,Two or More Lines,Fiber Optic
8433-WXGNA,Male,0,No,No,0,1,2,0,Electronic check,75.7,189.20,Yes,2.50,75.70,TRUE,20210612,FALSE,TRUE,TRUE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic
8434-PNQZX,Female,0,No,No,0,2,1,2,Credit card (automatic),78.45,"3,373.40",No,43.00,78.45,TRUE,20180112,TRUE,FALSE,TRUE,TRUE,TRUE,2 Year,Two or More Lines,DSL
8434-VGEQQ,Male,0,Yes,Yes,3,1,0,2,Credit card (automatic),20.55,"1,305.95",No,63.55,20.55,TRUE,20160512,FALSE,FALSE,TRUE,FALSE,FALSE,2 Year,One Line,No Internet Service
8436-BJUMM,Male,0,Yes,Yes,3,2,2,0,Electronic check,83.75,"2,070.60",Yes,24.72,83.75,TRUE,20190812,FALSE,TRUE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
8439-LTUGF,Male,0,No,No,0,1,0,0,Credit card (automatic),20,198.60,No,9.93,20.00,TRUE,20201112,FALSE,FALSE,TRUE,FALSE,FALSE,Month-to-Month,One Line,No Internet Service
8441-SHIPE,Female,0,No,No,0,2,0,2,Bank transfer (automatic),25.6,"1,790.35",No,69.94,25.60,TRUE,20151112,TRUE,FALSE,TRUE,FALSE,FALSE,2 Year,Two or More Lines,No Internet Service
8443-WVPSS,Male,0,Yes,No,1,1,2,0,Electronic check,99.85,990.90,Yes,9.92,99.85,TRUE,20201112,FALSE,TRUE,TRUE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic
8443-ZRDBZ,Male,0,No,No,0,2,2,0,Electronic check,76.05,318.90,Yes,4.19,76.05,TRUE,20210412,FALSE,TRUE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
8444-WRIDW,Female,1,No,No,0,2,2,0,Credit card (automatic),80.45,"5,224.35",Yes,64.94,80.45,TRUE,20160412,TRUE,TRUE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
8445-DNBAE,Male,0,No,Yes,2,2,1,0,Electronic check,50.05,50.05,No,1.00,50.05,TRUE,20210712,FALSE,FALSE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,DSL
8450-JOVAH,Male,0,Yes,Yes,3,2,1,0,Mailed check,56.7,113.55,Yes,2.00,56.70,TRUE,20210612,FALSE,TRUE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,DSL
8450-LUGUK,Female,0,Yes,Yes,3,2,0,2,Bank transfer (automatic),24.1,861.85,No,35.76,24.10,TRUE,20180912,TRUE,FALSE,TRUE,FALSE,FALSE,2 Year,Two or More Lines,No Internet Service
8450-UYIBU,Female,1,No,No,0,0,1,0,Electronic check,39.85,"1,434.60",No,36.00,39.85,TRUE,20180912,TRUE,FALSE,FALSE,TRUE,FALSE,Month-to-Month,No Phone Service,DSL
8454-AATJP,Female,0,No,No,0,2,2,2,Credit card (automatic),115.05,"8,405.00",No,73.06,115.05,TRUE,20150712,TRUE,FALSE,TRUE,TRUE,TRUE,2 Year,Two or More Lines,Fiber Optic
8455-HIRAQ,Female,0,No,No,0,1,1,0,Mailed check,44.45,369.30,No,8.31,44.45,TRUE,20201212,TRUE,FALSE,TRUE,TRUE,TRUE,Month-to-Month,One Line,DSL
8456-QDAVC,Male,0,No,No,0,1,2,0,Bank transfer (automatic),78.7,"1,495.10",No,19.00,78.70,TRUE,20200212,FALSE,FALSE,TRUE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic
8457-XIGKN,Male,0,No,No,0,1,0,0,Credit card (automatic),19.6,356.15,No,18.17,19.60,TRUE,20200212,FALSE,FALSE,TRUE,FALSE,FALSE,Month-to-Month,One Line,No Internet Service
8461-EFQYM,Female,0,No,No,0,2,0,1,Electronic check,24.25,914.40,No,37.71,24.25,TRUE,20180712,TRUE,FALSE,TRUE,FALSE,FALSE,1 Year,Two or More Lines,No Internet Service
8464-EETCQ,Male,0,No,No,0,1,0,2,Credit card (automatic),18.8,"1,094.35",No,58.21,18.80,TRUE,20161012,FALSE,FALSE,TRUE,FALSE,FALSE,2 Year,One Line,No Internet Service
8465-SBRXP,Male,0,Yes,Yes,3,2,2,2,Bank transfer (automatic),94.9,"3,616.25",No,38.11,94.90,TRUE,20180612,FALSE,FALSE,TRUE,TRUE,TRUE,2 Year,Two or More Lines,Fiber Optic
8466-PZBLH,Male,0,Yes,Yes,3,2,2,2,Bank transfer (automatic),104.6,"6,885.75",No,65.83,104.60,TRUE,20160312,FALSE,FALSE,TRUE,TRUE,TRUE,2 Year,Two or More Lines,Fiber Optic
8467-WYNSR,Male,0,No,No,0,1,1,0,Mailed check,55.1,"1,253.15",No,22.74,55.10,TRUE,20191012,FALSE,FALSE,TRUE,TRUE,TRUE,Month-to-Month,One Line,DSL
8468-EHYJA,Female,0,Yes,No,1,2,2,0,Electronic check,99.65,"5,497.05",No,55.16,99.65,TRUE,20170112,TRUE,FALSE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
8468-FZTOE,Female,0,Yes,Yes,3,1,1,2,Electronic check,74.35,"5,237.40",No,70.44,74.35,TRUE,20151012,TRUE,FALSE,TRUE,TRUE,TRUE,2 Year,One Line,DSL
8469-SNFFH,Male,0,Yes,No,1,2,1,1,Bank transfer (automatic),79.4,"5,528.90",No,69.63,79.40,TRUE,20151112,FALSE,FALSE,TRUE,TRUE,TRUE,1 Year,Two or More Lines,DSL
8473-VUVJN,Male,1,No,No,0,2,2,0,Electronic check,73.65,73.65,Yes,1.00,73.65,TRUE,20210712,FALSE,TRUE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
8474-UMLNT,Female,0,No,No,0,1,1,0,Bank transfer (automatic),67.8,842.25,No,12.42,67.80,TRUE,20200812,TRUE,FALSE,TRUE,TRUE,TRUE,Month-to-Month,One Line,DSL
8480-PPONV,Male,0,Yes,Yes,3,2,2,2,Bank transfer (automatic),115.55,"7,159.05",No,61.96,115.55,TRUE,20160712,FALSE,FALSE,TRUE,TRUE,TRUE,2 Year,Two or More Lines,Fiber Optic
8481-YYXWG,Female,0,No,No,0,1,2,0,Electronic check,89.35,461.70,Yes,5.17,89.35,TRUE,20210312,TRUE,TRUE,TRUE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic
8485-GJCDN,Female,1,No,No,0,1,2,0,Mailed check,69.05,318.50,Yes,4.61,69.05,TRUE,20210412,TRUE,TRUE,TRUE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic
8486-AYEQH,Female,0,No,No,0,2,2,0,Electronic check,76.05,"2,227.80",No,29.29,76.05,TRUE,20190312,TRUE,FALSE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
8490-BXHEO,Male,1,No,No,0,2,2,0,Credit card (automatic),80.55,"1,411.65",No,17.53,80.55,TRUE,20200312,FALSE,FALSE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
8495-LJDFO,Female,1,No,No,0,2,2,0,Bank transfer (automatic),108.95,"7,111.30",No,65.27,108.95,TRUE,20160312,TRUE,FALSE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
8495-PRWFH,Female,1,No,No,0,2,1,0,Electronic check,55.65,"2,421.75",No,43.52,55.65,TRUE,20180112,TRUE,FALSE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,DSL
8496-DMZUK,Male,0,No,No,0,2,2,1,Bank transfer (automatic),90.4,"2,820.65",No,31.20,90.40,TRUE,20190112,FALSE,FALSE,TRUE,TRUE,TRUE,1 Year,Two or More Lines,Fiber Optic
8496-EJAUI,Male,0,No,No,0,1,2,0,Credit card (automatic),73.85,"1,424.50",Yes,19.29,73.85,TRUE,20200112,FALSE,TRUE,TRUE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic
8498-XXGWA,Female,0,Yes,No,1,1,1,0,Mailed check,55.15,"3,673.15",No,66.60,55.15,TRUE,20160212,TRUE,FALSE,TRUE,TRUE,TRUE,Month-to-Month,One Line,DSL
8499-BRXTD,Male,0,No,No,0,1,0,1,Mailed check,20.1,401.85,No,19.99,20.10,TRUE,20200112,FALSE,FALSE,TRUE,FALSE,FALSE,1 Year,One Line,No Internet Service
8510-AWCXC,Female,1,No,No,0,2,2,0,Electronic check,100.8,"1,308.10",Yes,12.98,100.80,TRUE,20200812,TRUE,TRUE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
8510-BBWMU,Female,0,No,No,0,1,0,1,Mailed check,19.75,806.95,No,40.86,19.75,TRUE,20180412,TRUE,FALSE,TRUE,FALSE,FALSE,1 Year,One Line,No Internet Service
8510-TMWYB,Female,0,Yes,Yes,3,2,1,2,Bank transfer (automatic),59.8,"3,246.45",No,54.29,59.80,TRUE,20170212,TRUE,FALSE,TRUE,TRUE,TRUE,2 Year,Two or More Lines,DSL
8512-WIWYV,Male,0,No,No,0,1,0,1,Credit card (automatic),20.35,707.50,No,34.77,20.35,TRUE,20181012,FALSE,FALSE,TRUE,FALSE,FALSE,1 Year,One Line,No Internet Service
8513-OLYGY,Male,0,Yes,No,1,2,2,2,Credit card (automatic),115.8,"8,332.15",No,71.95,115.80,TRUE,20150912,FALSE,FALSE,TRUE,TRUE,TRUE,2 Year,Two or More Lines,Fiber Optic
8514-VZHEB,Male,0,Yes,Yes,3,1,0,2,Mailed check,19.5,"1,147.85",No,58.86,19.50,TRUE,20161012,FALSE,FALSE,TRUE,FALSE,FALSE,2 Year,One Line,No Internet Service
8515-OCTJS,Female,0,No,No,0,2,0,2,Credit card (automatic),24.75,692.10,Yes,27.96,24.75,TRUE,20190512,TRUE,TRUE,TRUE,FALSE,FALSE,2 Year,Two or More Lines,No Internet Service
8519-IMDHU,Male,1,Yes,No,1,2,2,0,Bank transfer (automatic),85.6,"1,345.55",Yes,15.72,85.60,TRUE,20200512,FALSE,TRUE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
8519-QJGJD,Female,0,No,No,0,1,2,0,Electronic check,75.35,"1,025.95",Yes,13.62,75.35,TRUE,20200712,TRUE,TRUE,TRUE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic
8532-UEFWH,Male,0,Yes,Yes,3,2,0,2,Mailed check,25.75,"1,345.85",No,52.27,25.75,TRUE,20170412,FALSE,FALSE,TRUE,FALSE,FALSE,2 Year,Two or More Lines,No Internet Service
8535-SFUTN,Male,0,No,No,0,2,2,0,Electronic check,106.45,"6,300.15",No,59.18,106.45,TRUE,20160912,FALSE,FALSE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
8540-ZQGEA,Female,0,Yes,No,1,1,0,2,Credit card (automatic),20.05,"1,102.40",No,54.98,20.05,TRUE,20170212,TRUE,FALSE,TRUE,FALSE,FALSE,2 Year,One Line,No Internet Service
8541-QVFKM,Female,0,No,No,0,2,2,0,Electronic check,73.5,632.20,No,8.60,73.50,TRUE,20201212,TRUE,FALSE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
8543-MSDMF,Male,0,No,No,0,1,1,0,Electronic check,77.4,206.15,No,2.66,77.40,TRUE,20210612,FALSE,FALSE,TRUE,TRUE,TRUE,Month-to-Month,One Line,DSL
8544-GOQSH,Female,0,No,No,0,1,2,0,Credit card (automatic),80.05,"1,112.30",No,13.90,80.05,TRUE,20200712,TRUE,FALSE,TRUE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic
8544-JNBOX,Male,0,No,No,0,1,0,2,Mailed check,20.8,"1,521.20",No,73.13,20.80,TRUE,20150712,FALSE,FALSE,TRUE,FALSE,FALSE,2 Year,One Line,No Internet Service
8547-NSBBO,Male,0,No,No,0,2,2,0,Mailed check,96.75,"3,403.40",No,35.18,96.75,TRUE,20180912,FALSE,FALSE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
8548-AWOFC,Male,0,Yes,No,1,2,1,0,Electronic check,63.85,"4,264.60",No,66.79,63.85,TRUE,20160212,FALSE,FALSE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,DSL
8550-XSXUQ,Male,0,Yes,No,1,2,1,1,Credit card (automatic),70.55,"3,420.50",No,48.48,70.55,TRUE,20170812,FALSE,FALSE,TRUE,TRUE,TRUE,1 Year,Two or More Lines,DSL
8552-OBVRU,Female,1,Yes,Yes,3,1,2,0,Electronic check,104.5,"5,068.05",No,48.50,104.50,TRUE,20170812,TRUE,FALSE,TRUE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic
8559-CIZFV,Male,0,Yes,Yes,3,2,1,1,Mailed check,77.5,"1,625.00",Yes,20.97,77.50,TRUE,20191212,FALSE,TRUE,TRUE,TRUE,TRUE,1 Year,Two or More Lines,DSL
8559-WNQZS,Male,0,No,No,0,1,0,2,Mailed check,20.45,20.45,No,1.00,20.45,TRUE,20210712,FALSE,FALSE,TRUE,FALSE,FALSE,2 Year,One Line,No Internet Service
8561-NMTBD,Female,0,Yes,Yes,3,2,2,1,Credit card (automatic),112.35,"7,388.45",No,65.76,112.35,TRUE,20160312,TRUE,FALSE,TRUE,TRUE,TRUE,1 Year,Two or More Lines,Fiber Optic
8562-GHPPI,Female,0,No,No,0,1,0,0,Credit card (automatic),19.8,19.80,No,1.00,19.80,TRUE,20210712,TRUE,FALSE,TRUE,FALSE,FALSE,Month-to-Month,One Line,No Internet Service
8563-IIOXK,Male,0,Yes,Yes,3,1,1,1,Electronic check,49.75,331.30,Yes,6.66,49.75,TRUE,20210212,FALSE,TRUE,TRUE,TRUE,TRUE,1 Year,One Line,DSL
8563-OYMQY,Male,0,No,No,0,1,2,0,Credit card (automatic),90.95,"1,612.20",No,17.73,90.95,TRUE,20200312,FALSE,FALSE,TRUE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic
8564-LDKFL,Male,0,Yes,No,1,2,2,1,Bank transfer (automatic),106,"4,178.65",No,39.42,106.00,TRUE,20180512,FALSE,FALSE,TRUE,TRUE,TRUE,1 Year,Two or More Lines,Fiber Optic
8565-CLBZW,Male,0,No,No,0,2,2,0,Mailed check,89.85,"2,165.05",Yes,24.10,89.85,TRUE,20190812,FALSE,TRUE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
8565-HBFNN,Male,0,Yes,No,1,2,2,1,Credit card (automatic),107.2,"7,317.10",No,68.26,107.20,TRUE,20151212,FALSE,FALSE,TRUE,TRUE,TRUE,1 Year,Two or More Lines,Fiber Optic
8565-WUXZU,Male,1,Yes,No,1,1,2,2,Credit card (automatic),84.8,"6,141.65",No,72.43,84.80,TRUE,20150812,FALSE,FALSE,TRUE,TRUE,TRUE,2 Year,One Line,Fiber Optic
8566-YPRGL,Female,0,No,No,0,1,0,0,Mailed check,19.5,19.50,No,1.00,19.50,TRUE,20210712,TRUE,FALSE,TRUE,FALSE,FALSE,Month-to-Month,One Line,No Internet Service
8570-KLJYJ,Female,0,No,No,0,2,1,1,Mailed check,54.45,"1,893.50",No,34.78,54.45,TRUE,20181012,TRUE,FALSE,TRUE,TRUE,TRUE,1 Year,Two or More Lines,DSL
8571-ZCMCX,Female,0,Yes,Yes,3,0,1,2,Credit card (automatic),60,"2,768.65",No,46.14,60.00,TRUE,20171012,TRUE,FALSE,FALSE,TRUE,FALSE,2 Year,No Phone Service,DSL
8573-CGOCC,Male,0,No,No,0,1,0,0,Credit card (automatic),19.75,294.90,No,14.93,19.75,TRUE,20200612,FALSE,FALSE,TRUE,FALSE,FALSE,Month-to-Month,One Line,No Internet Service
8573-JGCZW,Male,0,No,No,0,1,0,1,Bank transfer (automatic),19.65,351.55,No,17.89,19.65,TRUE,20200312,FALSE,FALSE,TRUE,FALSE,FALSE,1 Year,One Line,No Internet Service
8577-QSOCG,Female,0,Yes,Yes,3,1,0,2,Mailed check,20.2,746.05,No,36.93,20.20,TRUE,20180812,TRUE,FALSE,TRUE,FALSE,FALSE,2 Year,One Line,No Internet Service
8580-AECUZ,Male,1,No,No,0,1,2,0,Electronic check,79.1,79.10,Yes,1.00,79.10,TRUE,20210712,FALSE,TRUE,TRUE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic
8580-QVLOC,Female,1,Yes,Yes,3,2,1,2,Credit card (automatic),92.45,"6,440.25",Yes,69.66,92.45,TRUE,20151112,TRUE,TRUE,TRUE,TRUE,TRUE,2 Year,Two or More Lines,DSL
8582-KRHPJ,Male,0,No,No,0,0,1,0,Mailed check,35,"1,782.40",No,50.93,35.00,TRUE,20170612,FALSE,FALSE,FALSE,TRUE,FALSE,Month-to-Month,No Phone Service,DSL
8584-KMVXD,Female,0,No,No,0,1,2,0,Electronic check,75.6,535.55,No,7.08,75.60,TRUE,20210112,TRUE,FALSE,TRUE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic
8587-XYZSF,Male,0,No,No,0,1,1,2,Bank transfer (automatic),50.55,"3,260.10",No,64.49,50.55,TRUE,20160412,FALSE,FALSE,TRUE,TRUE,TRUE,2 Year,One Line,DSL
8590-OHDIW,Female,0,Yes,Yes,3,1,0,1,Mailed check,20.3,749.35,No,36.91,20.30,TRUE,20180812,TRUE,FALSE,TRUE,FALSE,FALSE,1 Year,One Line,No Internet Service
8590-YFFQO,Male,0,Yes,No,1,1,1,2,Credit card (automatic),64.95,"4,523.25",No,69.64,64.95,TRUE,20151112,FALSE,FALSE,TRUE,TRUE,TRUE,2 Year,One Line,DSL
8591-NXRCV,Female,0,No,No,0,2,1,0,Bank transfer (automatic),74.65,"3,090.65",No,41.40,74.65,TRUE,20180312,TRUE,FALSE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,DSL
8591-TKMZH,Male,0,Yes,Yes,3,2,2,2,Mailed check,111.1,"6,555.20",No,59.00,111.10,TRUE,20160912,FALSE,FALSE,TRUE,TRUE,TRUE,2 Year,Two or More Lines,Fiber Optic
8592-PLTMQ,Female,0,No,No,0,2,0,1,Mailed check,24.7,"1,642.75",No,66.51,24.70,TRUE,20160212,TRUE,FALSE,TRUE,FALSE,FALSE,1 Year,Two or More Lines,No Internet Service
8593-WHYHV,Male,0,No,No,0,2,2,0,Electronic check,85.3,264.80,Yes,3.10,85.30,TRUE,20210512,FALSE,TRUE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
8595-SIZNC,Female,1,Yes,No,1,2,0,1,Bank transfer (automatic),25.6,548.80,No,21.44,25.60,TRUE,20191112,TRUE,FALSE,TRUE,FALSE,FALSE,1 Year,Two or More Lines,No Internet Service
8597-CTXVJ,Male,0,No,Yes,2,2,1,1,Bank transfer (automatic),64.95,"4,551.50",No,70.08,64.95,TRUE,20151012,FALSE,FALSE,TRUE,TRUE,TRUE,1 Year,Two or More Lines,DSL
8597-CWYHH,Male,0,No,No,0,2,2,1,Mailed check,94.35,"3,921.30",No,41.56,94.35,TRUE,20180312,FALSE,FALSE,TRUE,TRUE,TRUE,1 Year,Two or More Lines,Fiber Optic
8601-QACRS,Female,0,No,No,0,2,1,0,Mailed check,50.6,249.95,Yes,4.94,50.60,TRUE,20210412,TRUE,TRUE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,DSL
8603-IJWDN,Male,0,No,No,0,2,2,0,Electronic check,86.6,86.60,Yes,1.00,86.60,TRUE,20210712,FALSE,TRUE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
8605-ITULD,Female,0,No,No,0,1,0,0,Mailed check,19.55,19.55,No,1.00,19.55,TRUE,20210712,TRUE,FALSE,TRUE,FALSE,FALSE,Month-to-Month,One Line,No Internet Service
8606-CIQUL,Male,1,Yes,Yes,3,2,2,2,Credit card (automatic),115.75,"8,399.15",No,72.56,115.75,TRUE,20150812,FALSE,FALSE,TRUE,TRUE,TRUE,2 Year,Two or More Lines,Fiber Optic
8606-OEGQZ,Female,0,No,Yes,2,2,0,2,Credit card (automatic),25.3,454.65,No,17.97,25.30,TRUE,20200312,TRUE,FALSE,TRUE,FALSE,FALSE,2 Year,Two or More Lines,No Internet Service
8608-OZTLB,Male,0,Yes,Yes,3,1,1,1,Electronic check,74.05,"2,802.30",No,37.84,74.05,TRUE,20180712,FALSE,FALSE,TRUE,TRUE,TRUE,1 Year,One Line,DSL
8610-WFCJF,Female,0,Yes,Yes,3,2,2,0,Electronic check,95.6,"4,783.50",Yes,50.04,95.60,TRUE,20170612,TRUE,TRUE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
8610-ZIKJJ,Female,0,Yes,Yes,3,1,0,1,Mailed check,20.3,31.90,No,1.57,20.30,TRUE,20210712,TRUE,FALSE,TRUE,FALSE,FALSE,1 Year,One Line,No Internet Service
8612-GXIDD,Male,0,Yes,Yes,3,2,0,2,Bank transfer (automatic),25.4,313.00,No,12.32,25.40,TRUE,20200812,FALSE,FALSE,TRUE,FALSE,FALSE,2 Year,Two or More Lines,No Internet Service
